               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.037738,            0.095181,            0.023063,             0.80887,              0.7893,             0.86631,             0.63609,            0.029005,            0.076229,            0.016269,            0.007789,            0.007789,            0.007789
                  69,            0.038537,            0.096087,            0.023228,             0.84315,             0.77576,             0.87186,             0.61571,            0.031455,            0.077064,            0.015888,            0.007756,            0.007756,            0.007756
                  70,             0.03759,            0.091683,             0.02267,             0.82269,              0.7927,             0.87499,             0.67276,            0.027427,            0.073088,            0.016267,            0.007723,            0.007723,            0.007723
                  71,            0.036687,             0.09294,            0.022279,             0.80998,             0.80152,             0.87713,             0.65427,             0.02955,            0.074202,            0.015669,             0.00769,             0.00769,             0.00769
                  72,            0.036829,            0.090515,            0.021616,             0.86356,             0.78258,             0.88471,             0.67216,            0.027653,            0.073769,            0.014969,            0.007657,            0.007657,            0.007657
                  73,            0.038149,            0.092545,            0.021842,              0.8536,             0.79377,             0.88676,             0.61187,            0.031098,            0.075609,            0.015107,            0.007624,            0.007624,            0.007624
                  74,            0.036972,            0.093233,            0.021293,             0.85397,             0.79271,             0.88874,             0.66346,            0.028529,            0.075265,            0.014519,            0.007591,            0.007591,            0.007591
                  75,            0.035864,            0.092976,            0.021232,             0.86041,             0.79267,             0.89094,             0.67399,            0.028236,            0.076576,            0.014615,            0.007558,            0.007558,            0.007558
                  76,            0.037871,            0.096043,            0.020875,              0.8561,             0.79895,             0.89642,             0.68499,            0.027662,            0.074175,            0.014057,            0.007525,            0.007525,            0.007525
                  77,             0.03801,            0.093521,            0.020683,             0.86811,             0.79606,             0.89041,             0.64551,            0.029332,            0.077156,            0.013988,            0.007492,            0.007492,            0.007492
                  78,            0.037736,            0.093545,            0.020893,             0.86933,             0.80395,             0.89962,             0.68293,            0.027998,            0.073587,            0.013607,            0.007459,            0.007459,            0.007459
                  79,            0.036365,            0.091492,            0.020497,             0.87228,             0.80941,             0.90167,             0.67049,            0.028545,            0.075384,            0.013293,            0.007426,            0.007426,            0.007426
                  80,            0.036035,            0.093282,            0.020326,             0.88555,             0.80789,             0.90599,             0.70284,            0.026999,            0.072452,            0.013068,            0.007393,            0.007393,            0.007393
                  81,            0.036702,            0.091686,            0.020331,             0.89214,              0.8075,             0.91021,             0.65871,            0.029592,            0.074834,              0.0127,             0.00736,             0.00736,             0.00736
                  82,            0.036604,            0.092282,            0.019852,             0.89244,             0.81557,             0.91234,              0.6938,            0.026969,            0.072137,            0.012672,            0.007327,            0.007327,            0.007327
                  83,            0.035338,            0.088671,            0.019712,              0.9048,             0.81406,             0.91521,             0.71677,            0.026281,            0.071438,            0.012494,            0.007294,            0.007294,            0.007294
                  84,            0.035578,            0.086662,            0.019094,              0.8926,              0.8232,              0.9173,               0.699,            0.027536,            0.073249,            0.012142,            0.007261,            0.007261,            0.007261
                  85,             0.03586,            0.093094,            0.019708,             0.91107,             0.81339,             0.91688,             0.70644,            0.026779,            0.073356,            0.012222,            0.007228,            0.007228,            0.007228
                  86,            0.036192,            0.090508,            0.019034,             0.90402,             0.82374,             0.91825,              0.6807,            0.028786,            0.073743,            0.011986,            0.007195,            0.007195,            0.007195
                  87,            0.035212,            0.088407,            0.018911,              0.9205,             0.82579,             0.92526,             0.72431,            0.025834,            0.070137,             0.01147,            0.007162,            0.007162,            0.007162
                  88,            0.035075,            0.087563,            0.018606,             0.91616,             0.82655,             0.92483,             0.71558,            0.026515,            0.071378,            0.011528,            0.007129,            0.007129,            0.007129
                  89,            0.035777,            0.090855,            0.018646,             0.91678,             0.83244,             0.92922,             0.72181,            0.026373,            0.073916,            0.011305,            0.007096,            0.007096,            0.007096
                  90,            0.035581,            0.090628,            0.018833,             0.91694,             0.83158,             0.93145,             0.73012,            0.026351,            0.071383,            0.010899,            0.007063,            0.007063,            0.007063
                  91,            0.035091,            0.089541,            0.018828,             0.91649,             0.82712,             0.93122,             0.73247,            0.026159,             0.07022,             0.01109,             0.00703,             0.00703,             0.00703
