               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.025245,           0.0066941,           0.0044434,             0.93404,             0.95018,             0.96938,             0.68611,            0.017712,           0.0039913,           0.0017026,            0.007261,            0.007261,            0.007261
                  85,            0.025067,           0.0067075,            0.004032,             0.92112,             0.94482,             0.97782,             0.70747,            0.017803,           0.0040378,           0.0016983,            0.007228,            0.007228,            0.007228
                  86,            0.025022,           0.0067572,           0.0038822,             0.93752,              0.9572,             0.97428,             0.70703,            0.017509,            0.003963,           0.0016386,            0.007195,            0.007195,            0.007195
                  87,            0.024233,            0.006919,           0.0038374,             0.92988,             0.93476,             0.97225,             0.71173,            0.016903,           0.0040237,           0.0015223,            0.007162,            0.007162,            0.007162
                  88,            0.024608,           0.0066225,           0.0041736,             0.92038,             0.93098,             0.97027,             0.69756,             0.01725,           0.0039468,            0.001866,            0.007129,            0.007129,            0.007129
                  89,             0.02455,           0.0067691,           0.0043162,             0.91359,             0.94378,             0.96756,             0.69085,            0.016861,           0.0039264,           0.0016559,            0.007096,            0.007096,            0.007096
                  90,            0.024422,           0.0068107,           0.0037711,             0.93657,             0.95524,             0.97336,             0.71227,             0.01674,           0.0038899,           0.0014595,            0.007063,            0.007063,            0.007063
                  91,            0.024945,           0.0067937,           0.0038551,             0.91006,             0.95715,             0.97428,             0.70639,             0.01753,           0.0039759,           0.0016307,             0.00703,             0.00703,             0.00703
                  92,            0.024013,           0.0065961,             0.00431,             0.91538,              0.9517,             0.97304,             0.69649,            0.016813,           0.0039425,           0.0014671,            0.006997,            0.006997,            0.006997
                  93,            0.024765,           0.0068086,           0.0042123,             0.91823,             0.94057,             0.97222,             0.70346,            0.016594,           0.0038738,           0.0014715,            0.006964,            0.006964,            0.006964
                  94,            0.024305,           0.0066835,           0.0043016,             0.95174,             0.95351,             0.97891,             0.70139,            0.017031,           0.0039375,           0.0016091,            0.006931,            0.006931,            0.006931
                  95,            0.024509,           0.0067548,            0.003722,             0.93557,             0.95893,             0.97797,             0.71715,            0.016515,           0.0038331,           0.0015037,            0.006898,            0.006898,            0.006898
                  96,              0.0243,           0.0067218,            0.003837,             0.95292,              0.9588,             0.97765,             0.72731,            0.016214,           0.0038172,           0.0014641,            0.006865,            0.006865,            0.006865
                  97,            0.023506,           0.0067103,           0.0037963,             0.96472,             0.95176,             0.98008,                0.72,             0.01641,           0.0038245,           0.0013832,            0.006832,            0.006832,            0.006832
                  98,            0.024699,           0.0068454,           0.0037991,              0.9505,             0.95624,             0.97996,             0.71269,            0.016418,           0.0038525,           0.0015464,            0.006799,            0.006799,            0.006799
                  99,            0.024005,           0.0065618,           0.0033069,             0.91823,             0.96133,             0.97923,             0.72007,             0.01634,           0.0038268,           0.0013672,            0.006766,            0.006766,            0.006766
                 100,             0.02441,           0.0067539,           0.0034331,              0.9365,             0.96154,              0.9749,             0.71701,            0.016656,           0.0039031,           0.0014181,            0.006733,            0.006733,            0.006733
                 101,            0.023655,           0.0066136,            0.003691,             0.93817,             0.96462,             0.97929,             0.71754,             0.01612,           0.0037941,           0.0013997,              0.0067,              0.0067,              0.0067
                 102,            0.023777,           0.0066914,           0.0034333,             0.95075,             0.95928,             0.98287,             0.72342,            0.016209,           0.0037452,           0.0012236,            0.006667,            0.006667,            0.006667
                 103,            0.024003,            0.006392,           0.0033813,             0.94099,             0.95374,             0.97851,              0.7244,            0.016318,           0.0037596,           0.0012855,            0.006634,            0.006634,            0.006634
                 104,            0.023237,           0.0064899,           0.0035559,             0.93585,             0.95525,             0.97944,              0.7124,            0.016132,            0.003746,           0.0012751,            0.006601,            0.006601,            0.006601
                 105,            0.023374,           0.0063991,           0.0037164,             0.94458,             0.96297,             0.97845,             0.72345,            0.015915,           0.0037799,           0.0013927,            0.006568,            0.006568,            0.006568
                 106,            0.023194,           0.0065665,           0.0033059,             0.93402,             0.95904,             0.97801,              0.7294,             0.01573,           0.0037464,           0.0012812,            0.006535,            0.006535,            0.006535
                 107,            0.023026,           0.0062319,           0.0038052,             0.94527,             0.95497,             0.97952,              0.7303,            0.015908,           0.0037318,           0.0013655,            0.006502,            0.006502,            0.006502
                 108,            0.022915,           0.0063197,           0.0041428,             0.93586,             0.96352,             0.97705,             0.72396,            0.015864,           0.0037282,           0.0012314,            0.006469,            0.006469,            0.006469
                 109,            0.023687,           0.0064774,           0.0035553,              0.9543,             0.97182,             0.98273,             0.73066,            0.015767,            0.003726,           0.0011085,            0.006436,            0.006436,            0.006436
